family,dataset,sequence_length,model_seed,draw,metric,evaluator_seed,value,lower_is_better,sample_count,real_reference_sha256,generated_sha256,evaluator_source,runtime_seconds,gpu
Diffusion-TS,AirQuality,64,0,100001,discriminative_score,42,0.07073170731707312,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,8380ee826f8b5e318ee13f84ee0aca034017c2bf91817af2629099900d4bfdcd,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.881202697753906,1
Diffusion-TS,AirQuality,64,0,100001,discriminative_score,123,0.10731707317073169,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,8380ee826f8b5e318ee13f84ee0aca034017c2bf91817af2629099900d4bfdcd,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.728602170944214,0
Diffusion-TS,AirQuality,64,0,100001,predictive_score,0,0.01986242561031304,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,8380ee826f8b5e318ee13f84ee0aca034017c2bf91817af2629099900d4bfdcd,/path/to/Diffusion-TS/Utils/predictive_metric.py,66.06300282478333,2
Diffusion-TS,AirQuality,64,0,100001,predictive_score,42,0.020466056465352267,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,8380ee826f8b5e318ee13f84ee0aca034017c2bf91817af2629099900d4bfdcd,/path/to/Diffusion-TS/Utils/predictive_metric.py,65.76992177963257,1
Diffusion-TS,AirQuality,64,0,100001,predictive_score,123,0.02114003111333318,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,8380ee826f8b5e318ee13f84ee0aca034017c2bf91817af2629099900d4bfdcd,/path/to/Diffusion-TS/Utils/predictive_metric.py,67.13672256469727,0
Diffusion-TS,AirQuality,64,0,100002,context_fid,0,0.22495376483781251,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_0.pt,1.3575317859649658,2
Diffusion-TS,AirQuality,64,0,100002,context_fid,42,0.24290299009432698,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_42.pt,1.3191571235656738,1
Diffusion-TS,AirQuality,64,0,100002,context_fid,123,0.24309160373150285,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_123.pt,1.6922671794891357,2
Diffusion-TS,AirQuality,64,0,100002,correlation_score,-1,0.10592415183782578,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/Diffusion-TS/Utils/cross_correlation.py,0.05650663375854492,2
Diffusion-TS,AirQuality,64,0,100002,discriminative_score,0,0.11951219512195121,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/Diffusion-TS/Utils/discriminative_metric.py,33.17222809791565,1
Diffusion-TS,AirQuality,64,0,100002,discriminative_score,42,0.099390243902439,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/Diffusion-TS/Utils/discriminative_metric.py,33.27516746520996,0
Diffusion-TS,AirQuality,64,0,100002,discriminative_score,123,0.10060975609756095,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.68824791908264,2
Diffusion-TS,AirQuality,64,0,100002,predictive_score,0,0.019929097479462143,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/Diffusion-TS/Utils/predictive_metric.py,63.562498331069946,1
Diffusion-TS,AirQuality,64,0,100002,predictive_score,42,0.02092968720251065,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/Diffusion-TS/Utils/predictive_metric.py,67.0580747127533,0
Diffusion-TS,AirQuality,64,0,100002,predictive_score,123,0.02136410914562248,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,5a50411dc6ae7d7564f745b9fe970e0b1ba04df1dc6c5481714e6cec7c60dd19,/path/to/Diffusion-TS/Utils/predictive_metric.py,64.93128824234009,2
Diffusion-TS,AirQuality,64,0,100003,context_fid,0,0.21359913757193605,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_0.pt,1.4370217323303223,1
Diffusion-TS,AirQuality,64,0,100003,context_fid,42,0.22921021444851153,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_42.pt,1.364424228668213,1
Diffusion-TS,AirQuality,64,0,100003,context_fid,123,0.22890807920100703,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_123.pt,1.3045639991760254,2
Diffusion-TS,AirQuality,64,0,100003,correlation_score,-1,0.09989215433597565,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/Diffusion-TS/Utils/cross_correlation.py,0.06525063514709473,1
Diffusion-TS,AirQuality,64,0,100003,discriminative_score,0,0.11951219512195121,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.71711993217468,1
Diffusion-TS,AirQuality,64,0,100003,discriminative_score,42,0.099390243902439,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.678428173065186,2
Diffusion-TS,AirQuality,64,0,100003,discriminative_score,123,0.09999999999999998,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.61359143257141,0
Diffusion-TS,AirQuality,64,0,100003,predictive_score,0,0.019840987165935076,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/Diffusion-TS/Utils/predictive_metric.py,66.60931062698364,1
Diffusion-TS,AirQuality,64,0,100003,predictive_score,42,0.020580611347440936,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/Diffusion-TS/Utils/predictive_metric.py,65.22763872146606,2
Diffusion-TS,AirQuality,64,0,100003,predictive_score,123,0.021249025002703092,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,236fb2f12cf121577c0366ded552f53226e148bdf67e95b6ecb527979a7b2280,/path/to/Diffusion-TS/Utils/predictive_metric.py,66.24537944793701,0
Diffusion-TS,AirQuality,64,0,100004,context_fid,0,0.2440990157937086,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_0.pt,1.3032310009002686,2
Diffusion-TS,AirQuality,64,0,100004,context_fid,42,0.26869109529699625,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_42.pt,1.3295235633850098,1
Diffusion-TS,AirQuality,64,0,100004,context_fid,123,0.2592819705378583,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_123.pt,1.3010022640228271,2
Diffusion-TS,AirQuality,64,0,100004,correlation_score,-1,0.09822942316532135,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/Diffusion-TS/Utils/cross_correlation.py,0.054753780364990234,2
Diffusion-TS,AirQuality,64,0,100004,discriminative_score,0,0.13353658536585367,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.60992169380188,0
Diffusion-TS,AirQuality,64,0,100004,discriminative_score,42,0.08902439024390241,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.65654158592224,1
Diffusion-TS,AirQuality,64,0,100004,discriminative_score,123,0.10304878048780486,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.6344256401062,2
Diffusion-TS,AirQuality,64,0,100004,predictive_score,0,0.019906620998312974,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/Diffusion-TS/Utils/predictive_metric.py,66.19111156463623,0
Diffusion-TS,AirQuality,64,0,100004,predictive_score,42,0.02017460069464505,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/Diffusion-TS/Utils/predictive_metric.py,66.50705862045288,1
Diffusion-TS,AirQuality,64,0,100004,predictive_score,123,0.021095029849334423,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,04c0fba51040601dee56f06163b42b7a804ba3edbf657e902ce8f5a9b98f31c2,/path/to/Diffusion-TS/Utils/predictive_metric.py,65.4794430732727,2
Diffusion-TS,AirQuality,64,42,100000,context_fid,0,0.6081898490704742,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_0.pt,1.3030869960784912,0
Diffusion-TS,AirQuality,64,42,100000,context_fid,42,0.648445439352149,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_42.pt,1.3407726287841797,2
Diffusion-TS,AirQuality,64,42,100000,context_fid,123,0.6165815487029779,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_123.pt,1.3537929058074951,1
Diffusion-TS,AirQuality,64,42,100000,correlation_score,-1,0.15787823498249054,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/Diffusion-TS/Utils/cross_correlation.py,0.056682586669921875,0
Diffusion-TS,AirQuality,64,42,100000,discriminative_score,0,0.19207317073170727,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.81545948982239,0
Diffusion-TS,AirQuality,64,42,100000,discriminative_score,42,0.1682926829268293,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.78033804893494,2
Diffusion-TS,AirQuality,64,42,100000,discriminative_score,123,0.21097560975609753,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.641982555389404,1
Diffusion-TS,AirQuality,64,42,100000,predictive_score,0,0.020676011689204188,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/Diffusion-TS/Utils/predictive_metric.py,67.02543210983276,0
Diffusion-TS,AirQuality,64,42,100000,predictive_score,42,0.02417295871754277,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/Diffusion-TS/Utils/predictive_metric.py,66.69252038002014,2
Diffusion-TS,AirQuality,64,42,100000,predictive_score,123,0.021894653957019727,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,05cb6b9fcd46135ab12931d1d1c63b979661024812aa7454e0d06165a45e752a,/path/to/Diffusion-TS/Utils/predictive_metric.py,64.64141654968262,1
Diffusion-TS,AirQuality,64,42,100001,context_fid,0,0.6435554369344284,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_0.pt,1.3633129596710205,1
Diffusion-TS,AirQuality,64,42,100001,context_fid,42,0.6879524740028012,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_42.pt,1.2534306049346924,0
Diffusion-TS,AirQuality,64,42,100001,context_fid,123,0.6509417601191592,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_123.pt,1.425957441329956,2
Diffusion-TS,AirQuality,64,42,100001,correlation_score,-1,0.1577364057302475,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/Diffusion-TS/Utils/cross_correlation.py,0.06460237503051758,1
Diffusion-TS,AirQuality,64,42,100001,discriminative_score,0,0.20182926829268288,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.35033059120178,1
Diffusion-TS,AirQuality,64,42,100001,discriminative_score,42,0.15487804878048783,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.62295579910278,0
Diffusion-TS,AirQuality,64,42,100001,discriminative_score,123,0.21219512195121948,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.692559003829956,2
Diffusion-TS,AirQuality,64,42,100001,predictive_score,0,0.02080996271288882,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/Diffusion-TS/Utils/predictive_metric.py,65.4723904132843,1
Diffusion-TS,AirQuality,64,42,100001,predictive_score,42,0.024697747679567783,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/Diffusion-TS/Utils/predictive_metric.py,67.06912684440613,0
Diffusion-TS,AirQuality,64,42,100001,predictive_score,123,0.022635619056131873,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,1955f542415426b71a05f1158d2f07525166a1d46982b19beadb9a8113d81356,/path/to/Diffusion-TS/Utils/predictive_metric.py,65.56510090827942,2
Diffusion-TS,AirQuality,64,42,100002,context_fid,0,0.6284252280603708,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,cf4894a5ed6904328aca52044ec037aaa7ec6011c53bf9979036f7bd85d8db13,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_0.pt,1.241880178451538,1
Diffusion-TS,AirQuality,64,42,100002,context_fid,42,0.67397384670171,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,cf4894a5ed6904328aca52044ec037aaa7ec6011c53bf9979036f7bd85d8db13,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_42.pt,1.3280580043792725,1
Diffusion-TS,AirQuality,64,42,100002,context_fid,123,0.640027366290572,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,cf4894a5ed6904328aca52044ec037aaa7ec6011c53bf9979036f7bd85d8db13,/path/to/PETS-FFT-Ablation/results/final_unconditional_main_v1/evaluators/AirQuality/T64/ts2vec_seed_123.pt,1.358288288116455,2
Diffusion-TS,AirQuality,64,42,100002,correlation_score,-1,0.16282790899276733,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,cf4894a5ed6904328aca52044ec037aaa7ec6011c53bf9979036f7bd85d8db13,/path/to/Diffusion-TS/Utils/cross_correlation.py,0.0721132755279541,1
Diffusion-TS,AirQuality,64,42,100002,discriminative_score,0,0.18170731707317078,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,cf4894a5ed6904328aca52044ec037aaa7ec6011c53bf9979036f7bd85d8db13,/path/to/Diffusion-TS/Utils/discriminative_metric.py,33.28742718696594,1
Diffusion-TS,AirQuality,64,42,100002,discriminative_score,42,0.16707317073170735,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,cf4894a5ed6904328aca52044ec037aaa7ec6011c53bf9979036f7bd85d8db13,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.7031774520874,0
Diffusion-TS,AirQuality,64,42,100002,discriminative_score,123,0.2036585365853658,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,cf4894a5ed6904328aca52044ec037aaa7ec6011c53bf9979036f7bd85d8db13,/path/to/Diffusion-TS/Utils/discriminative_metric.py,32.85619568824768,2
Diffusion-TS,AirQuality,64,42,100002,predictive_score,0,0.021112847600079476,True,4096,08866e0a33d9b75e91a981c6031b183546043fc0bf762d0e9377bc734a6c4c09,cf4894a5ed6904328aca52044ec037aaa7ec6011c53bf9979036f7bd85d8db13,/path/to/Diffusion-TS/Utils/predictive_metric.py,66.31931924819946,0
