family,dataset,sequence_length,model_seed,draw,metric,evaluator_seed,value,lower_is_better,sample_count,real_reference_sha256,generated_sha256,evaluator_source,runtime_seconds,gpu
Diffusion-TS,AirQuality,256,0,100000,predictive_score,0,0.01923625021549924,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,952e00e97c761e64166d043f14b71954b542cf69a9bbd6a835a78d3a2b5be155,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.9801366329193,1
Diffusion-TS,AirQuality,256,0,100000,predictive_score,42,0.02007714218370893,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,952e00e97c761e64166d043f14b71954b542cf69a9bbd6a835a78d3a2b5be155,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.3809313774109,0
Diffusion-TS,AirQuality,256,0,100000,predictive_score,123,0.02207959806355575,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,952e00e97c761e64166d043f14b71954b542cf69a9bbd6a835a78d3a2b5be155,/path/to/Diffusion-TS/Utils/predictive_metric.py,249.3852460384369,2
Diffusion-TS,AirQuality,256,0,100001,predictive_score,0,0.019108574701022008,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c78df9da81ee6de76955a03a83e5faaa763d2b932f7e1037c49db05cab6bf701,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.23374891281128,1
Diffusion-TS,AirQuality,256,0,100001,predictive_score,42,0.020255984817595163,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c78df9da81ee6de76955a03a83e5faaa763d2b932f7e1037c49db05cab6bf701,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.12200808525085,0
Diffusion-TS,AirQuality,256,0,100001,predictive_score,123,0.0221485889876476,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c78df9da81ee6de76955a03a83e5faaa763d2b932f7e1037c49db05cab6bf701,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.7659125328064,2
Diffusion-TS,AirQuality,256,0,100002,predictive_score,0,0.01943805834162049,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,54c2d67cb2431a0f7645789daa5dd8652fa6344b7084818cd553af6cf0170046,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.8004026412964,0
Diffusion-TS,AirQuality,256,0,100002,predictive_score,42,0.020012616654867088,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,54c2d67cb2431a0f7645789daa5dd8652fa6344b7084818cd553af6cf0170046,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.65556287765503,2
Diffusion-TS,AirQuality,256,0,100002,predictive_score,123,0.021960115214596954,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,54c2d67cb2431a0f7645789daa5dd8652fa6344b7084818cd553af6cf0170046,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.10472202301025,1
Diffusion-TS,AirQuality,256,0,100003,predictive_score,0,0.01923522066226724,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c87cab9330a1cd378ef5d295ffe88f296c9fff0c93922c59dddbcd0c717aeeb0,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.04762363433838,1
Diffusion-TS,AirQuality,256,0,100003,predictive_score,42,0.019984563193247595,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c87cab9330a1cd378ef5d295ffe88f296c9fff0c93922c59dddbcd0c717aeeb0,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.49555921554565,0
Diffusion-TS,AirQuality,256,0,100003,predictive_score,123,0.022054052907606092,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c87cab9330a1cd378ef5d295ffe88f296c9fff0c93922c59dddbcd0c717aeeb0,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.18009328842163,2
Diffusion-TS,AirQuality,256,0,100004,predictive_score,0,0.01919287586815699,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,bae8dd328fde09691678368b9681970fd93a1d405f8d03ebc3216448bbbf5fd8,/path/to/Diffusion-TS/Utils/predictive_metric.py,251.15448474884033,0
Diffusion-TS,AirQuality,256,0,100004,predictive_score,42,0.01994058757691164,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,bae8dd328fde09691678368b9681970fd93a1d405f8d03ebc3216448bbbf5fd8,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.23738408088684,1
Diffusion-TS,AirQuality,256,0,100004,predictive_score,123,0.021828337674151044,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,bae8dd328fde09691678368b9681970fd93a1d405f8d03ebc3216448bbbf5fd8,/path/to/Diffusion-TS/Utils/predictive_metric.py,249.09035992622375,2
Diffusion-TS,AirQuality,256,42,100000,predictive_score,0,0.01875650680972285,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,a8e9e3f2d0616092012a8f38dc670087a4ac62ad34ac41d501507729935ef5e6,/path/to/Diffusion-TS/Utils/predictive_metric.py,244.18528079986572,2
Diffusion-TS,AirQuality,256,42,100000,predictive_score,42,0.020244421768893517,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,a8e9e3f2d0616092012a8f38dc670087a4ac62ad34ac41d501507729935ef5e6,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.53208088874817,0
Diffusion-TS,AirQuality,256,42,100000,predictive_score,123,0.021270189715323795,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,a8e9e3f2d0616092012a8f38dc670087a4ac62ad34ac41d501507729935ef5e6,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.50350737571716,1
Diffusion-TS,AirQuality,256,42,100001,predictive_score,0,0.019013100067468258,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,4b3d4b10dbe7014ecc1bf978c9b8b516c1afa553f7be41275e33cddb3b0a03fe,/path/to/Diffusion-TS/Utils/predictive_metric.py,252.49674367904663,1
Diffusion-TS,AirQuality,256,42,100001,predictive_score,42,0.02011740382613425,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,4b3d4b10dbe7014ecc1bf978c9b8b516c1afa553f7be41275e33cddb3b0a03fe,/path/to/Diffusion-TS/Utils/predictive_metric.py,250.60365056991577,2
Diffusion-TS,AirQuality,256,42,100001,predictive_score,123,0.021787740066201877,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,4b3d4b10dbe7014ecc1bf978c9b8b516c1afa553f7be41275e33cddb3b0a03fe,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.73360586166382,0
Diffusion-TS,AirQuality,256,42,100002,predictive_score,0,0.018883932529206504,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,6ae1446e3fa2bcaf4dd5d08bbc9546f30d4a291e230fe0143d720fe30ccee220,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.08920693397522,0
Diffusion-TS,AirQuality,256,42,100002,predictive_score,42,0.020200126479721803,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,6ae1446e3fa2bcaf4dd5d08bbc9546f30d4a291e230fe0143d720fe30ccee220,/path/to/Diffusion-TS/Utils/predictive_metric.py,251.3438470363617,1
Diffusion-TS,AirQuality,256,42,100002,predictive_score,123,0.021634718398217956,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,6ae1446e3fa2bcaf4dd5d08bbc9546f30d4a291e230fe0143d720fe30ccee220,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.72447395324707,2
Diffusion-TS,AirQuality,256,42,100003,predictive_score,0,0.018975605754121716,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,5624438f07e5d4c9278a2563bc906c96c848ab40189159dc5b29a6d158014599,/path/to/Diffusion-TS/Utils/predictive_metric.py,252.3639063835144,2
Diffusion-TS,AirQuality,256,42,100003,predictive_score,42,0.020152057378481913,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,5624438f07e5d4c9278a2563bc906c96c848ab40189159dc5b29a6d158014599,/path/to/Diffusion-TS/Utils/predictive_metric.py,251.1180543899536,0
Diffusion-TS,AirQuality,256,42,100003,predictive_score,123,0.0216461725976842,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,5624438f07e5d4c9278a2563bc906c96c848ab40189159dc5b29a6d158014599,/path/to/Diffusion-TS/Utils/predictive_metric.py,249.30350971221924,1
Diffusion-TS,AirQuality,256,42,100004,predictive_score,0,0.018995857296431495,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c613b6769f7ec7e38468d16b1fdc738e0daaf86b2bbc971e07a98f0f00bbeea6,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.6363570690155,0
Diffusion-TS,AirQuality,256,42,100004,predictive_score,42,0.020012389539033393,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c613b6769f7ec7e38468d16b1fdc738e0daaf86b2bbc971e07a98f0f00bbeea6,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.28939127922058,2
Diffusion-TS,AirQuality,256,42,100004,predictive_score,123,0.02120832122977845,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,c613b6769f7ec7e38468d16b1fdc738e0daaf86b2bbc971e07a98f0f00bbeea6,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.43464827537537,1
Diffusion-TS,AirQuality,256,123,100000,predictive_score,0,0.019455736307463667,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,27828374064e532da21afc154fb61caa8f442816727c1a749d4eccce3f85582f,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.43911242485046,0
Diffusion-TS,AirQuality,256,123,100000,predictive_score,42,0.020532579522978267,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,27828374064e532da21afc154fb61caa8f442816727c1a749d4eccce3f85582f,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.80438423156738,2
Diffusion-TS,AirQuality,256,123,100000,predictive_score,123,0.01995302971545243,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,27828374064e532da21afc154fb61caa8f442816727c1a749d4eccce3f85582f,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.6789379119873,1
Diffusion-TS,AirQuality,256,123,100001,predictive_score,0,0.019405314189498313,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,1f092fb345bbd440bfd8134b052e219c2665daeda132c41f3c2582fa8d6e8e15,/path/to/Diffusion-TS/Utils/predictive_metric.py,244.98015546798706,0
Diffusion-TS,AirQuality,256,123,100001,predictive_score,42,0.020474290900665437,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,1f092fb345bbd440bfd8134b052e219c2665daeda132c41f3c2582fa8d6e8e15,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.49398016929626,1
Diffusion-TS,AirQuality,256,123,100001,predictive_score,123,0.02017868859684313,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,1f092fb345bbd440bfd8134b052e219c2665daeda132c41f3c2582fa8d6e8e15,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.5551631450653,2
Diffusion-TS,AirQuality,256,123,100002,predictive_score,0,0.0192948813721614,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,8489f6c99dd499f447b166f5c71e3b6ae2ceebdb8127a4f6284292c3a93ca858,/path/to/Diffusion-TS/Utils/predictive_metric.py,243.81319880485535,0
Diffusion-TS,AirQuality,256,123,100002,predictive_score,42,0.02059820363410836,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,8489f6c99dd499f447b166f5c71e3b6ae2ceebdb8127a4f6284292c3a93ca858,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.70213866233826,1
Diffusion-TS,AirQuality,256,123,100002,predictive_score,123,0.019644493236114613,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,8489f6c99dd499f447b166f5c71e3b6ae2ceebdb8127a4f6284292c3a93ca858,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.48649311065674,2
Diffusion-TS,AirQuality,256,123,100003,predictive_score,0,0.01938644991446381,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,ca524808e6be8ff77507e2afb48b692910f21b06e3bee217519ecdae89e21efd,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.28625440597534,1
Diffusion-TS,AirQuality,256,123,100003,predictive_score,42,0.020450597157150696,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,ca524808e6be8ff77507e2afb48b692910f21b06e3bee217519ecdae89e21efd,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.6448585987091,2
Diffusion-TS,AirQuality,256,123,100003,predictive_score,123,0.020337179074658707,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,ca524808e6be8ff77507e2afb48b692910f21b06e3bee217519ecdae89e21efd,/path/to/Diffusion-TS/Utils/predictive_metric.py,244.56094765663147,0
Diffusion-TS,AirQuality,256,123,100004,predictive_score,0,0.01940467253643874,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,b84336b99480468ed77e9520ecca8bea3201ad223548ba23e0bc0d5a7e29dea7,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.4542636871338,0
Diffusion-TS,AirQuality,256,123,100004,predictive_score,42,0.020386628799087703,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,b84336b99480468ed77e9520ecca8bea3201ad223548ba23e0bc0d5a7e29dea7,/path/to/Diffusion-TS/Utils/predictive_metric.py,252.23122811317444,2
Diffusion-TS,AirQuality,256,123,100004,predictive_score,123,0.02093296876023487,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,b84336b99480468ed77e9520ecca8bea3201ad223548ba23e0bc0d5a7e29dea7,/path/to/Diffusion-TS/Utils/predictive_metric.py,244.31588506698608,1
PETS-U,AirQuality,256,0,100000,predictive_score,0,0.021624675993280107,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,cc1eeb9cb3a415a9eeef782709379f412d7387423e41e2e6a47d9685e7b0071a,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.15471196174622,1
PETS-U,AirQuality,256,0,100000,predictive_score,42,0.023287608048576658,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,cc1eeb9cb3a415a9eeef782709379f412d7387423e41e2e6a47d9685e7b0071a,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.08618021011353,0
PETS-U,AirQuality,256,0,100000,predictive_score,123,0.0248681673936062,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,cc1eeb9cb3a415a9eeef782709379f412d7387423e41e2e6a47d9685e7b0071a,/path/to/Diffusion-TS/Utils/predictive_metric.py,250.3062388896942,2
PETS-U,AirQuality,256,0,100001,predictive_score,0,0.02146132308189408,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,b7bdd9360de5034aefd394c69bf478dbea5f430e60bcbda90687f4197835036c,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.4218671321869,1
PETS-U,AirQuality,256,0,100001,predictive_score,42,0.023046803062356958,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,b7bdd9360de5034aefd394c69bf478dbea5f430e60bcbda90687f4197835036c,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.60631918907166,0
PETS-U,AirQuality,256,0,100001,predictive_score,123,0.024933773644988833,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,b7bdd9360de5034aefd394c69bf478dbea5f430e60bcbda90687f4197835036c,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.56028842926025,2
PETS-U,AirQuality,256,0,100002,predictive_score,0,0.021652843922083775,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,599e3ce819d6e6358d9d1baa7442d03da301072c324593d4d7eaa48bc2c49953,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.70951533317566,1
PETS-U,AirQuality,256,0,100002,predictive_score,42,0.023410705939568288,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,599e3ce819d6e6358d9d1baa7442d03da301072c324593d4d7eaa48bc2c49953,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.27272391319275,0
PETS-U,AirQuality,256,0,100002,predictive_score,123,0.02475031218523327,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,599e3ce819d6e6358d9d1baa7442d03da301072c324593d4d7eaa48bc2c49953,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.27658343315125,2
PETS-U,AirQuality,256,0,100003,predictive_score,0,0.021640789215553013,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,172f4549658b6db49649fc6cd533f8fc54442bec3def470a3760a4f7b2709f6a,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.1788411140442,0
PETS-U,AirQuality,256,0,100003,predictive_score,42,0.02287943343378629,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,172f4549658b6db49649fc6cd533f8fc54442bec3def470a3760a4f7b2709f6a,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.62377309799194,1
PETS-U,AirQuality,256,0,100003,predictive_score,123,0.025676349335526538,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,172f4549658b6db49649fc6cd533f8fc54442bec3def470a3760a4f7b2709f6a,/path/to/Diffusion-TS/Utils/predictive_metric.py,244.78423833847046,2
PETS-U,AirQuality,256,0,100004,predictive_score,0,0.021382018176154816,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,36641fdc0dae019ade148f495cfb6e0d82083977bf29f7f9a5b085ef29463e43,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.0158612728119,2
PETS-U,AirQuality,256,0,100004,predictive_score,42,0.023156298516028073,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,36641fdc0dae019ade148f495cfb6e0d82083977bf29f7f9a5b085ef29463e43,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.86378073692322,1
PETS-U,AirQuality,256,0,100004,predictive_score,123,0.024834960094267444,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,36641fdc0dae019ade148f495cfb6e0d82083977bf29f7f9a5b085ef29463e43,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.055917263031,0
PETS-U,AirQuality,256,42,100000,predictive_score,0,0.019451890187156096,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,fcfd3ad612ed59701c3531d82cdf2fea540f945c3183e32101c93a8e9a3bd9c4,/path/to/Diffusion-TS/Utils/predictive_metric.py,252.3017725944519,2
PETS-U,AirQuality,256,42,100000,predictive_score,42,0.02049690193598508,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,fcfd3ad612ed59701c3531d82cdf2fea540f945c3183e32101c93a8e9a3bd9c4,/path/to/Diffusion-TS/Utils/predictive_metric.py,250.37924456596375,1
PETS-U,AirQuality,256,42,100000,predictive_score,123,0.02172139643198534,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,fcfd3ad612ed59701c3531d82cdf2fea540f945c3183e32101c93a8e9a3bd9c4,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.27366518974304,0
PETS-U,AirQuality,256,42,100001,predictive_score,0,0.019459642583569803,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,6dfb520ad11a34e1ad0ae2fe7bf402edc1f1c1620bf770b2198b3c996865c01c,/path/to/Diffusion-TS/Utils/predictive_metric.py,250.91103410720825,1
PETS-U,AirQuality,256,42,100001,predictive_score,42,0.020332383534650944,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,6dfb520ad11a34e1ad0ae2fe7bf402edc1f1c1620bf770b2198b3c996865c01c,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.5095145702362,0
PETS-U,AirQuality,256,42,100001,predictive_score,123,0.021216203614585538,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,6dfb520ad11a34e1ad0ae2fe7bf402edc1f1c1620bf770b2198b3c996865c01c,/path/to/Diffusion-TS/Utils/predictive_metric.py,241.93820667266846,2
PETS-U,AirQuality,256,42,100002,predictive_score,0,0.019437816368736094,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,3f2e8ac6982ca5b3931b1fe8fc0eba66f40020193e43693e27e887280118dcbf,/path/to/Diffusion-TS/Utils/predictive_metric.py,240.8293812274933,0
PETS-U,AirQuality,256,42,100002,predictive_score,42,0.020278982631680265,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,3f2e8ac6982ca5b3931b1fe8fc0eba66f40020193e43693e27e887280118dcbf,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.79639601707458,2
PETS-U,AirQuality,256,42,100002,predictive_score,123,0.022253269087514127,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,3f2e8ac6982ca5b3931b1fe8fc0eba66f40020193e43693e27e887280118dcbf,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.47001242637634,1
PETS-U,AirQuality,256,42,100003,predictive_score,0,0.0195483634570337,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,a49cca1309106eba5a37bfefeb70323184245401362ea8a0d89368cbf3110a32,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.27378487586975,0
PETS-U,AirQuality,256,42,100003,predictive_score,42,0.020229867686339276,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,a49cca1309106eba5a37bfefeb70323184245401362ea8a0d89368cbf3110a32,/path/to/Diffusion-TS/Utils/predictive_metric.py,250.50522637367249,1
PETS-U,AirQuality,256,42,100003,predictive_score,123,0.023418425888166894,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,a49cca1309106eba5a37bfefeb70323184245401362ea8a0d89368cbf3110a32,/path/to/Diffusion-TS/Utils/predictive_metric.py,247.70843839645386,2
PETS-U,AirQuality,256,42,100004,predictive_score,0,0.01950308194295758,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,7092dfac09844d22a891a3a77f0baff9b4e3fe466afde7745d53f4261edb18e6,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.11775422096252,2
PETS-U,AirQuality,256,42,100004,predictive_score,42,0.02033852969725558,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,7092dfac09844d22a891a3a77f0baff9b4e3fe466afde7745d53f4261edb18e6,/path/to/Diffusion-TS/Utils/predictive_metric.py,249.90002012252808,0
PETS-U,AirQuality,256,42,100004,predictive_score,123,0.023477519727066465,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,7092dfac09844d22a891a3a77f0baff9b4e3fe466afde7745d53f4261edb18e6,/path/to/Diffusion-TS/Utils/predictive_metric.py,250.8902723789215,1
PETS-U,AirQuality,256,123,100000,predictive_score,0,0.019377712838604566,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,153f427e7f2a388a598df5601e13410a61163a0375088c84195a95640c83c100,/path/to/Diffusion-TS/Utils/predictive_metric.py,244.11244988441467,0
PETS-U,AirQuality,256,123,100000,predictive_score,42,0.019664623961034522,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,153f427e7f2a388a598df5601e13410a61163a0375088c84195a95640c83c100,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.7487187385559,1
PETS-U,AirQuality,256,123,100000,predictive_score,123,0.021012535724139525,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,153f427e7f2a388a598df5601e13410a61163a0375088c84195a95640c83c100,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.0161476135254,2
PETS-U,AirQuality,256,123,100001,predictive_score,0,0.019383744103834033,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,cfc428d986757248b8c0be4f1a4a8eb0cc38ce0ca576476b146179bb256330d5,/path/to/Diffusion-TS/Utils/predictive_metric.py,245.7114577293396,0
PETS-U,AirQuality,256,123,100001,predictive_score,42,0.019927360581846187,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,cfc428d986757248b8c0be4f1a4a8eb0cc38ce0ca576476b146179bb256330d5,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.81163549423218,2
PETS-U,AirQuality,256,123,100001,predictive_score,123,0.021237307945739303,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,cfc428d986757248b8c0be4f1a4a8eb0cc38ce0ca576476b146179bb256330d5,/path/to/Diffusion-TS/Utils/predictive_metric.py,249.46284008026123,1
PETS-U,AirQuality,256,123,100002,predictive_score,0,0.019446248968051805,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,577750aff2432c27195e61dbe9f1741fcae7da28880665bd6ccacd95be3728ab,/path/to/Diffusion-TS/Utils/predictive_metric.py,246.3492946624756,0
PETS-U,AirQuality,256,123,100002,predictive_score,42,0.01975056831747679,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,577750aff2432c27195e61dbe9f1741fcae7da28880665bd6ccacd95be3728ab,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.6958086490631,2
PETS-U,AirQuality,256,123,100002,predictive_score,123,0.021897075355127527,True,4096,763f03006b43ade6ea1a2dab673228b628a027e58a379e6eb9a5ef91fedd89f9,577750aff2432c27195e61dbe9f1741fcae7da28880665bd6ccacd95be3728ab,/path/to/Diffusion-TS/Utils/predictive_metric.py,248.00811862945557,1
