seed,variant,ensemble_mean_mae,ensemble_mean_rmse,expected_sample_mae,expected_sample_rmse,empirical_crps,mean_ensemble_std,median_ensemble_std,picp_90,mpiw_90,paper_name
0,BF,0.0867056139782869,0.1209714138882854,0.0935385664913032,0.130347191837174,0.0734145280351852,0.0377170214035421,0.0292071995118173,0.331957798009019,0.0917604957842136,Batch-Full
0,BH,0.0834053543876006,0.1168166588583012,0.089506570773539,0.1249836550624807,0.0706432788839726,0.0353140518621983,0.0278185440349066,0.3265615693865396,0.0860157729491939,Batch-History
0,SH,0.0825204114759937,0.1164919830154142,0.0885674203596481,0.1249186759196758,0.0698158333777596,0.0351533285791584,0.0271870790603121,0.3278803816046967,0.0855291911952611,Sample-History (SH64)
