dataset,system,seed,split,draws,windows,ensemble_mean_mae,ensemble_mean_rmse,expected_sample_mae,expected_sample_rmse,empirical_crps,normalized_energy_score,weighted_interval_score,picp_50,mpiw_50,interval_score_50,picp_80,mpiw_80,interval_score_80,picp_90,mpiw_90,interval_score_90,picp_95,mpiw_95,interval_score_95,mean_ensemble_std,median_ensemble_std,spread_skill_ratio,mean_absolute_coverage_error,slope_mae,curvature_mae,high_curvature_mae,derivative_sign_agreement,turning_point_f1_pm2,boundary_jump_mae,spectral_log_amplitude_mae,acf_mae_lags_1_32,dominant_frequency_index_error,cross_correlation_phase_lag_mae
Energy,TS_REC_ORIGINAL,42,DEV_VAL,5,1911,6.877757549285889,20.1297550201416,7.067617416381836,19.408632278442383,6.34455806016922,43.45659029852813,29.41754913330078,0.0440775211183374,1.5878292753957326,26.247156559252875,0.0766751583875308,2.870258153183097,59.56649443139226,0.0873047021006204,3.297734446026804,113.92481826238422,0.0926345125962472,3.511472592448655,222.1933182250962,1.3620784282684326,0.1277010291814804,0.0676649282073007,0.712327026449316,2.4680418968200684,3.9056472778320312,36.73126983642578,0.3997868290871206,0.5399265430915204,3.5185396671295166,0.3733918317088074,0.4471409194341926,1.6402780892576811,18.722284518202887
Energy,TS_REC_ORIGINAL,123,DEV_VAL,5,1911,7.067355632781982,22.75917625427246,7.3059163093566895,21.392112731933597,6.347127974033356,41.884135724325006,28.924116134643555,0.0552399874785078,2.131693044576389,26.584895913698556,0.0933230778575166,3.808637915955844,58.19321583673722,0.1057055720639904,4.367619539877934,109.31785487132694,0.1118062953203259,4.647110351838971,210.9820446692852,1.8032200336456297,0.2027203142642974,0.079230461309298,0.6959812668199148,2.4880142211914062,3.899017810821533,36.71297073364258,0.4018455629242801,0.5403480899493831,3.552215576171875,0.3743872183133206,0.4529280869063316,1.728040666816177,18.65078119159752
Energy,PETS_SHTRAIN_SH64_REC,0,DEV_VAL,5,1911,6.423834323883057,18.12106132507324,6.67025089263916,17.114585876464844,5.823279857635498,42.35779412591017,26.56151962280273,0.0608288129812364,1.9104657839200527,24.386343088127163,0.1047153579838528,3.367189004989923,53.38938658299181,0.1187056725162592,3.852763412153825,100.49851882032534,0.1256733806159826,4.095550615735779,194.24130901225848,1.61090087890625,0.2138687968254089,0.0888966076549458,0.6850191939756671,2.523602247238159,3.962965965270996,36.879188537597656,0.3752060217074794,0.5350899693820416,3.652488231658936,0.3782676795525088,0.4523305154238471,1.7692868356133662,18.53373327352919
Energy,PETS_SHTRAIN_SH64_REC,42,DEV_VAL,5,1911,6.793868541717529,20.862512588500977,7.026095867156982,19.678327560424805,6.125578463077545,42.84901083350866,27.950347900390625,0.0586340477124915,1.9891187284268843,25.64924030903976,0.1003410120916498,3.575849581646446,56.23911292840253,0.1140288017679599,4.104759866194065,105.81041517523708,0.1208096219256933,4.369215008467884,204.41482040565845,1.7264970541000366,0.1989711076021194,0.0827559502613146,0.6890466291255514,2.557238340377808,3.9672060012817374,36.87182235717773,0.3724664817959278,0.5370762881043466,4.315637588500977,0.3812225514342014,0.4420989178504774,1.815205202960305,18.33886521641624
Energy,PETS_SHTRAIN_SH64_REC,123,DEV_VAL,5,1911,6.472795009613037,19.92974853515625,6.73306131362915,18.80404281616211,5.765440940856934,41.090386092179344,26.04718017578125,0.0690743673843163,2.16227899961638,24.285756020190725,0.119474249177693,3.844811995481403,52.19825206527423,0.1355746453801301,4.40565632749225,97.30026869284129,0.1434706609292068,4.686078493497667,186.95949626406008,1.8432602882385252,0.2514359652996063,0.0924878848815878,0.6706015192821634,2.559041976928711,3.9882493019104,37.041595458984375,0.3774557965520064,0.5312498731169286,3.707990884780884,0.3841564471339134,0.4524415683210523,1.828287358899604,18.231984002392167
Energy,PETS_SHTRAIN_CG64_REC,0,DEV_VAL,5,1911,6.1402692794799805,17.844499588012695,6.325450897216797,16.450576782226562,5.65093070268631,40.52397810042479,26.063077926635746,0.0507511727218359,1.5304234625879816,23.512257409659824,0.0874729012484114,2.682490117383776,52.574659118933205,0.0993318172049039,3.066512335694507,100.02623518981414,0.10522258353891,3.2585234448498737,194.5507429926689,1.2812238931655884,0.1748370826244354,0.0717993736303073,0.7018053813214846,2.4709737300872803,3.923662662506104,36.75501251220703,0.3759592097784517,0.5393392948471564,3.819885015487671,0.4048440449175904,0.4529473695311645,1.959856470060552,17.7761643118786
Energy,PETS_SHTRAIN_CG64_REC,42,DEV_VAL,5,1911,6.261996269226074,18.69804954528809,6.44748067855835,17.31509017944336,5.763583719730377,39.70811881878232,26.59592056274414,0.0589590575241085,1.5423868969476044,23.972491350357053,0.0935961094602676,2.7188498950472098,53.66687811759864,0.1052155752410854,3.1110042277927605,102.1419915908358,0.1110199059019212,3.307081394165542,198.7062616638469,1.300757646560669,0.1513777673244476,0.0695664883874725,0.6953023379681542,2.498812437057495,3.926231622695923,36.70575714111328,0.3782181806963148,0.5427383681997937,4.142167568206787,0.4027487934182764,0.4492412457766168,1.847518128130373,17.94982058757569
Energy,PETS_SHTRAIN_CG64_REC,123,DEV_VAL,5,1911,6.20932674407959,18.44010162353516,6.381720542907715,17.48825454711914,5.677309930324554,39.36582481593232,26.13573455810547,0.0634686051618449,1.5856653220496315,23.6681616826362,0.1027264614637063,2.8001064174440096,52.70135823063931,0.1154196568737385,3.204920115919028,99.9974944879322,0.1216330969200867,3.407326965156537,194.17222925718835,1.334152340888977,0.1737310886383056,0.0723505958983541,0.6866880448951559,2.466387987136841,3.900115966796875,36.6117057800293,0.378123253487685,0.5395652209730235,4.1930036544799805,0.4213841464848512,0.459515095720379,2.014128728414443,18.00427973387157
AirQuality,TS_REC_ORIGINAL,0,DEV_VAL,5,873,192.7428131103516,332.21209716796875,199.1672821044922,332.932861328125,170.55525016784668,25.204272955686715,770.64306640625,0.0801295819014891,61.6411681539524,721.9831566986617,0.1464637425225913,113.459288781068,1545.517702157387,0.1681303296423571,130.73199565632703,2868.964382863824,0.1790640511645666,139.36834909395657,5497.05350796586,54.06163024902344,19.55011367797852,0.1627322746820068,0.644053073692249,48.34944534301758,58.4968376159668,260.5182800292969,0.5987563410243822,0.811286872423764,43.8886947631836,0.4425516908249166,0.3697894629283884,1.1622756777395953,20.72992236222477
AirQuality,TS_REC_ORIGINAL,42,DEV_VAL,5,873,184.75735473632807,319.9543762207031,190.5998687744141,321.2734680175781,164.21252822875977,24.289380365241342,743.4866943359375,0.0894882747868143,57.64831273336181,694.825662263362,0.1616850420007636,104.71739161817996,1490.9704483380788,0.1847794959908362,120.40708457987353,2772.818611059632,0.1964132302405498,128.2519310607203,5319.306250444708,49.768585205078125,22.2618408203125,0.1555490060581261,0.629408489245259,49.26243209838867,59.222923278808594,260.1750793457031,0.596732061795063,0.8048836949422459,44.15066146850586,0.430752032730845,0.3545530592249694,1.1034746086292475,19.232276950490007
