dataset,system,seed,split,draws,windows,scope,horizon,ensemble_mean_mae,ensemble_mean_rmse,expected_sample_mae,expected_sample_rmse,empirical_crps,normalized_energy_score,weighted_interval_score,picp_50,mpiw_50,interval_score_50,picp_80,mpiw_80,interval_score_80,picp_90,mpiw_90,interval_score_90,picp_95,mpiw_95,interval_score_95,mean_ensemble_std,median_ensemble_std,spread_skill_ratio,mean_absolute_coverage_error,slope_mae,curvature_mae,high_curvature_mae,derivative_sign_agreement,turning_point_f1_pm2,boundary_jump_mae
Energy,PETS_SHTRAIN_CG64_REC,42,DEV_VAL,5,1911,cumulative,1-32,5.982944011688232,18.60172271728516,6.1688151359558105,16.129886627197266,5.507772743701935,26.71706356846804,25.392698287963867,0.0594875999850489,1.4924684244777708,22.9233259823206,0.0937902977124915,2.6281556793310465,51.21131325734348,0.1052693055244075,3.006718097657544,97.39602863592148,0.1110131896165059,3.195999306820794,189.39952258423128,1.2597352266311646,0.1364772021770477,0.0677214280514239,0.6951099017903865,2.4921445846557617,3.931598901748657,36.87536239624024,0.3874241295241953,0.5394355237411648,4.142167568206787
Energy,PETS_SHTRAIN_CG64_REC,42,DEV_VAL,5,1911,cumulative,1-64,6.261996269226074,18.69804954528809,6.44748067855835,17.31509017944336,5.763583719730377,39.70811881878232,26.59592056274414,0.0589590575241085,1.5423868969476044,23.972491350357053,0.0935961094602676,2.7188498950472098,53.66687811759864,0.1052155752410854,3.1110042277927605,102.1419915908358,0.1110199059019212,3.307081394165542,198.7062616638469,1.300757646560669,0.1513777673244476,0.0695664883874725,0.6953023379681542,2.498812437057495,3.926231622695923,36.70575714111328,0.3782181806963148,0.5427383681997937,4.142167568206787
Energy,PETS_SHTRAIN_CG64_REC,42,DEV_VAL,5,1911,disjoint,1-16,5.767630100250244,18.791860580444336,5.955709457397461,15.568007469177246,5.282633125782013,17.608608414799047,24.271469116210938,0.0607023716079838,1.5301674815089428,22.031455947486183,0.0966818045899678,2.6770532503781235,48.88482919914875,0.1083891661060028,3.059348506731687,92.6707201952501,0.114243430888839,3.2504961349084707,179.86781924031766,1.2817203998565674,0.1350783407688141,0.0682061467181373,0.6924958067018016,2.52656888961792,3.9486641883850098,36.88697052001953,0.3845393835189754,0.5272531549940488,4.142167568206787
Energy,PETS_SHTRAIN_CG64_REC,42,DEV_VAL,5,1911,disjoint,17-32,6.198256969451904,18.409616470336918,6.381923198699951,15.573400497436523,5.732914507389069,19.992060145912117,26.513916015625,0.058272828362114,1.4547693674465991,23.815196017155014,0.0908987908350153,2.57925810828397,53.53779731553818,0.1021494449428122,2.954087688583401,102.12133707659292,0.1077829483441728,3.1415024787331154,198.9312259281447,1.2377506494522097,0.1378046870231628,0.0672339182864876,0.6977239968789715,2.4595518112182617,3.916053295135498,36.87075424194336,0.3904263536916598,0.5305693210597411,4.142167568206787
Energy,PETS_SHTRAIN_CG64_REC,42,DEV_VAL,5,1911,disjoint,33-64,6.541054725646973,18.79388427734375,6.726136684417725,17.039337158203125,6.019386172294617,29.04527848738361,27.79913902282715,0.0584305150631681,1.592305369417438,25.02165671839348,0.0934019212080436,2.8095441107633707,56.12244297785389,0.1051618449577633,3.215290357927982,106.88795454575008,0.1110266221873364,3.418163481510288,208.01300074346307,1.3417798280715942,0.1674268543720245,0.0713944923928858,0.6954947741459221,2.5055391788482666,3.919279098510742,36.51666641235352,0.368801650401387,0.5360015220100779,4.142167568206787
Energy,PETS_SHTRAIN_CG64_REC,123,DEV_VAL,5,1911,cumulative,1-16,5.859915256500244,18.535289764404297,6.001084327697754,15.905659675598145,5.403973400592804,17.603885899808542,25.019166946411133,0.0586162349555206,1.334790903876958,22.463398090771307,0.0940607012035583,2.372645285073624,50.54162329363706,0.1057248448830081,2.718596745445766,96.38325922207636,0.1115218752336099,2.891572475631836,187.7034792635558,1.1306803226470947,0.1390813291072845,0.0610014915881426,0.6950190859310758,2.492178678512573,3.9179842472076416,36.73186111450195,0.3815828162766938,0.5321053723208995,4.1930036544799805
Energy,PETS_SHTRAIN_CG64_REC,123,DEV_VAL,5,1911,cumulative,1-32,5.992932796478272,18.326488494873047,6.154832363128662,16.354040145874023,5.5008140206336975,26.403474299424587,25.380691528320312,0.060525412087912,1.4722022794020562,22.89376602651049,0.09782941335875,2.5997901367336094,51.21722531757257,0.1099765455632802,2.9756527558525256,97.40432781081526,0.1160182823129251,3.163584065411986,189.39141733553132,1.2381975650787354,0.1545203924179077,0.0675632740786719,0.6914125866692831,2.4637935161590576,3.9029717445373535,36.75520324707031,0.3858934569928645,0.5384283753271467,4.1930036544799805
Energy,PETS_SHTRAIN_CG64_REC,123,DEV_VAL,5,1911,cumulative,1-64,6.20932674407959,18.44010162353516,6.381720542907715,17.48825454711914,5.677309930324554,39.36582481593232,26.13573455810547,0.0634686051618449,1.5856653220496315,23.6681616826362,0.1027264614637063,2.8001064174440096,52.70135823063931,0.1154196568737385,3.204920115919028,99.9974944879322,0.1216330969200867,3.407326965156537,194.17222925718835,1.334152340888977,0.1737310886383056,0.0723505958983541,0.6866880448951559,2.466387987136841,3.900115966796875,36.6117057800293,0.378123253487685,0.5395652209730235,4.1930036544799805
Energy,PETS_SHTRAIN_CG64_REC,123,DEV_VAL,5,1911,disjoint,1-16,5.859915256500244,18.535289764404297,6.001084327697754,15.905659675598145,5.403973400592804,17.603885899808542,25.019166946411133,0.0586162349555206,1.334790903876958,22.463398090771307,0.0940607012035583,2.372645285073624,50.54162329363706,0.1057248448830081,2.718596745445766,96.38325922207636,0.1115218752336099,2.891572475631836,187.7034792635558,1.1306803226470947,0.1390813291072845,0.0610014915881426,0.6950190859310758,2.492178678512573,3.9179842472076416,36.73186111450195,0.3815828162766938,0.5321053723208995,4.1930036544799805
Energy,PETS_SHTRAIN_CG64_REC,123,DEV_VAL,5,1911,disjoint,17-32,6.125945568084717,18.115283966064453,6.308587074279785,15.778478622436523,5.597660839557648,19.58733959142967,25.742246627807617,0.0624345892203035,1.6096136549271542,23.324133962249675,0.1015981255139418,2.8269349883935955,51.89282734150811,0.1142282462435523,3.232708766259286,98.42539639955412,0.1205146893922404,3.4355956551921314,191.0793554075067,1.3457154035568235,0.1704201996326446,0.074286188727583,0.6878060874074905,2.4371511936187744,3.891337394714356,36.79345703125,0.3904076648974608,0.5251095227590689,4.1930036544799805
