system,seed,draw,metric,evaluator_seed,value,runtime_seconds,peak_memory_mb,reuse
PETS_U_BF_EAA_DAA,1,100000,context_fid,123.0,0.6696545413747121,1.9922621250152588,166.65625,False
PETS_U_BF_EAA_DAA,1,100000,context_fid,42.0,0.80748661391389,1.4239568710327148,166.65625,False
PETS_U_BF_EAA_DAA,1,100000,correlation_score,,0.0745337381958961,0.1969454288482666,0.0,False
PETS_U_BF_EAA_DAA,1,100000,discriminative_score,0.0,0.1329268292682927,58.330559492111206,,False
PETS_U_BF_EAA_DAA,1,100000,discriminative_score,123.0,0.0926829268292682,59.59859371185303,,False
PETS_U_BF_EAA_DAA,1,100000,discriminative_score,42.0,0.1286585365853658,59.81194663047791,,False
PETS_U_BF_EAA_DAA,1,100000,predictive_score,0.0,0.1113757344605801,116.56231784820557,,False
PETS_U_BF_EAA_DAA,1,100000,predictive_score,123.0,0.135418099887147,119.81287980079652,,False
PETS_U_BF_EAA_DAA,1,100000,predictive_score,42.0,0.1221545827070258,117.70694994926453,,False
PETS_U_BF_EAA_DAA,1,100001,context_fid,0.0,0.7121307629743125,1.534926414489746,166.65625,False
PETS_U_BF_EAA_DAA,1,100001,context_fid,123.0,0.7000683550438623,1.5625085830688477,166.65625,False
PETS_U_BF_EAA_DAA,1,100001,context_fid,42.0,0.8368983960126248,1.708348274230957,166.65625,False
PETS_U_BF_EAA_DAA,1,100001,correlation_score,,0.0835710540413856,0.1345267295837402,0.0,False
PETS_U_BF_EAA_DAA,1,100001,discriminative_score,0.0,0.1091463414634146,58.56278705596924,,False
PETS_U_BF_EAA_DAA,1,100001,discriminative_score,123.0,0.0920731707317072,59.47016835212708,,False
PETS_U_BF_EAA_DAA,1,100001,discriminative_score,42.0,0.1310975609756097,59.83926820755005,,False
PETS_U_BF_EAA_DAA,1,100001,predictive_score,0.0,0.1102616280741131,120.22300696372986,,False
PETS_U_BF_EAA_DAA,1,100001,predictive_score,123.0,0.1192633899049724,117.6612582206726,,False
PETS_U_BF_EAA_DAA,1,100001,predictive_score,42.0,0.1240290902796914,119.02628636360168,,False
PETS_U_BF_EAA_DAA,1,100002,context_fid,0.0,0.6789172293855237,1.8561041355133057,166.65625,False
PETS_U_BF_EAA_DAA,1,100002,context_fid,123.0,0.668991007941059,1.5290734767913818,166.65625,False
PETS_U_BF_EAA_DAA,1,100002,context_fid,42.0,0.7964956901650767,1.535050392150879,166.65625,False
PETS_U_BF_EAA_DAA,1,100002,correlation_score,,0.0827412605285644,0.3512430191040039,0.0,False
PETS_U_BF_EAA_DAA,1,100002,discriminative_score,0.0,0.1170731707317073,58.49394941329956,,False
PETS_U_BF_EAA_DAA,1,100002,discriminative_score,123.0,0.1390243902439024,59.77164459228516,,False
PETS_U_BF_EAA_DAA,1,100002,discriminative_score,42.0,0.1396341463414634,59.42829251289368,,False
PETS_U_BF_EAA_DAA,1,100002,predictive_score,0.0,0.1134904221116812,120.06656765937804,,False
PETS_U_BF_EAA_DAA,1,100002,predictive_score,123.0,0.1188944843884201,117.97950077056883,,False
PETS_U_BF_EAA_DAA,1,100002,predictive_score,42.0,0.1222755487428912,119.15269231796265,,False
PETS_U_BF_EAA_DAA,1,100003,context_fid,0.0,0.6823971560367847,1.5017075538635254,166.65625,False
PETS_U_BF_EAA_DAA,1,100003,context_fid,123.0,0.6760906229244985,1.4803390502929688,166.65625,False
PETS_U_BF_EAA_DAA,1,100003,context_fid,42.0,0.8028607595777142,1.6856813430786133,166.65625,False
PETS_U_BF_EAA_DAA,1,100003,correlation_score,,0.0842021107673645,0.1319844722747802,0.0,False
PETS_U_BF_EAA_DAA,1,100003,discriminative_score,0.0,0.1219512195121951,59.412654638290405,,False
PETS_U_BF_EAA_DAA,1,100003,discriminative_score,123.0,0.1341463414634146,59.71354293823242,,False
PETS_U_BF_EAA_DAA,1,100003,discriminative_score,42.0,0.1542682926829268,59.75287747383118,,False
PETS_U_BF_EAA_DAA,1,100003,predictive_score,0.0,0.1120778452932427,118.94709825515748,,False
PETS_U_BF_EAA_DAA,1,100003,predictive_score,123.0,0.1187632319729345,117.67101907730104,,False
PETS_U_BF_EAA_DAA,1,100003,predictive_score,42.0,0.1212778491176322,122.39970135688782,,False
PETS_U_BF_EAA_DAA,1,100004,context_fid,0.0,0.7210588939505184,1.5894935131072998,166.65625,False
PETS_U_BF_EAA_DAA,1,100004,context_fid,123.0,0.7008578474448508,1.544776439666748,166.65625,False
PETS_U_BF_EAA_DAA,1,100004,context_fid,42.0,0.8476413928299186,1.6360316276550293,166.65625,False
PETS_U_BF_EAA_DAA,1,100004,correlation_score,,0.0717295035719871,0.1219093799591064,0.0,False
PETS_U_BF_EAA_DAA,1,100004,discriminative_score,0.0,0.1439024390243902,59.67766237258911,,False
PETS_U_BF_EAA_DAA,1,100004,discriminative_score,123.0,0.1097560975609756,58.2833423614502,,False
PETS_U_BF_EAA_DAA,1,100004,discriminative_score,42.0,0.124390243902439,59.53362989425659,,False
PETS_U_BF_EAA_DAA,1,100004,predictive_score,0.0,0.111628149415992,120.0292510986328,,False
PETS_U_BF_EAA_DAA,1,100004,predictive_score,123.0,0.1340580662549655,120.06313800811768,,False
PETS_U_BF_EAA_DAA,1,100004,predictive_score,42.0,0.1233781562032163,118.8034484386444,,False
PETS_U_BF_EAA_DAA,123,100000,context_fid,0.0,0.7919764007838077,2.9307682514190674,166.65625,False
PETS_U_BF_EAA_DAA,123,100000,context_fid,123.0,0.7824247051006077,2.90854287147522,166.65625,False
PETS_U_BF_EAA_DAA,123,100000,context_fid,42.0,0.932418382467928,2.87939715385437,166.65625,False
PETS_U_BF_EAA_DAA,123,100000,correlation_score,,0.0714155808091163,1.5983014106750488,0.0,False
PETS_U_BF_EAA_DAA,123,100000,discriminative_score,0.0,0.1536585365853658,59.44462156295776,,False
PETS_U_BF_EAA_DAA,123,100000,discriminative_score,123.0,0.1036585365853658,59.78309011459351,,False
PETS_U_BF_EAA_DAA,123,100000,discriminative_score,42.0,0.1615853658536585,60.87735104560852,,False
PETS_U_BF_EAA_DAA,123,100000,predictive_score,0.0,0.1084465137146253,122.40718150138856,,False
PETS_U_BF_EAA_DAA,123,100000,predictive_score,123.0,0.1128117660346106,121.65913939476012,,False
PETS_U_BF_EAA_DAA,123,100000,predictive_score,42.0,0.1218168358641378,121.35556626319884,,False
PETS_U_BF_EAA_DAA,123,100001,context_fid,0.0,0.8437001444063423,2.994372606277466,166.65625,False
PETS_U_BF_EAA_DAA,123,100001,context_fid,123.0,0.8410319167265403,2.795629501342773,166.65625,False
PETS_U_BF_EAA_DAA,123,100001,context_fid,42.0,0.993385435597156,3.107383728027344,166.65625,False
PETS_U_BF_EAA_DAA,123,100001,correlation_score,,0.0822500139474868,1.5906157493591309,0.0,False
PETS_U_BF_EAA_DAA,123,100001,discriminative_score,0.0,0.1469512195121951,60.895097494125366,,False
PETS_U_BF_EAA_DAA,123,100001,discriminative_score,123.0,0.1310975609756097,59.616862773895264,,False
PETS_U_BF_EAA_DAA,123,100001,discriminative_score,42.0,0.1567073170731707,59.50935220718384,,False
PETS_U_BF_EAA_DAA,123,100001,predictive_score,0.0,0.106790855881627,121.19522833824158,,False
PETS_U_BF_EAA_DAA,123,100001,predictive_score,123.0,0.1098454587859123,119.9492485523224,,False
PETS_U_BF_EAA_DAA,123,100001,predictive_score,42.0,0.1238363171701166,119.97974514961244,,False
PETS_U_BF_EAA_DAA,123,100002,context_fid,0.0,0.8136433370540157,2.9639742374420166,166.65625,False
PETS_U_BF_EAA_DAA,123,100002,context_fid,123.0,0.8158149225570899,3.0297536849975586,166.65625,False
PETS_U_BF_EAA_DAA,123,100002,context_fid,42.0,0.9611311810302438,2.9572741985321045,166.65625,False
PETS_U_BF_EAA_DAA,123,100002,correlation_score,,0.0775337368249893,1.5807392597198486,0.0,False
PETS_U_BF_EAA_DAA,123,100002,discriminative_score,0.0,0.1445121951219512,60.877588510513306,,False
PETS_U_BF_EAA_DAA,123,100002,discriminative_score,123.0,0.1554878048780488,59.79219675064087,,False
PETS_U_BF_EAA_DAA,123,100002,discriminative_score,42.0,0.1603658536585366,60.53874444961548,,False
PETS_U_BF_EAA_DAA,123,100002,predictive_score,0.0,0.1094384018219898,120.1688678264618,,False
PETS_U_BF_EAA_DAA,123,100002,predictive_score,123.0,0.1088281867937439,120.3622772693634,,False
PETS_U_BF_EAA_DAA,123,100002,predictive_score,42.0,0.1230479640307748,118.86340832710266,,False
PETS_U_BF_EAA_DAA,123,100003,context_fid,0.0,0.8031986705401963,2.968235492706299,166.65625,False
PETS_U_BF_EAA_DAA,123,100003,context_fid,123.0,0.808398061750902,3.030740737915039,166.65625,False
PETS_U_BF_EAA_DAA,123,100003,context_fid,42.0,0.9472634782539924,3.014730215072632,166.65625,False
PETS_U_BF_EAA_DAA,123,100003,correlation_score,,0.0805939063429832,1.5883457660675049,0.0,False
PETS_U_BF_EAA_DAA,123,100003,discriminative_score,0.0,0.1384146341463414,59.46773934364319,,False
PETS_U_BF_EAA_DAA,123,100003,discriminative_score,123.0,0.1536585365853658,60.81303095817566,,False
PETS_U_BF_EAA_DAA,123,100003,discriminative_score,42.0,0.1646341463414634,59.598259925842285,,False
PETS_U_BF_EAA_DAA,123,100003,predictive_score,0.0,0.1078222389405709,117.63213562965392,,False
PETS_U_BF_EAA_DAA,123,100003,predictive_score,123.0,0.1126069092779289,118.75977420806883,,False
PETS_U_BF_EAA_DAA,123,100003,predictive_score,42.0,0.121700128905104,119.9802188873291,,False
PETS_U_BF_EAA_DAA,123,100004,context_fid,0.0,0.84103550264254,2.9368598461151123,166.65625,False
PETS_U_BF_EAA_DAA,123,100004,context_fid,123.0,0.8316567951552297,2.8892438411712646,166.65625,False
PETS_U_BF_EAA_DAA,123,100004,context_fid,42.0,0.991610343821032,3.1993956565856934,166.65625,False
PETS_U_BF_EAA_DAA,123,100004,correlation_score,,0.0670288950204849,1.6214373111724854,0.0,False
PETS_U_BF_EAA_DAA,123,100004,discriminative_score,0.0,0.1603658536585366,59.70507860183716,,False
PETS_U_BF_EAA_DAA,123,100004,discriminative_score,123.0,0.149390243902439,59.35974669456482,,False
PETS_U_BF_EAA_DAA,123,100004,discriminative_score,42.0,0.1512195121951219,60.74719405174256,,False
PETS_U_BF_EAA_DAA,123,100004,predictive_score,0.0,0.1074567439045495,120.10909342765808,,False
PETS_U_BF_EAA_DAA,123,100004,predictive_score,123.0,0.1090182915468176,119.9635453224182,,False
PETS_U_BF_EAA_DAA,123,100004,predictive_score,42.0,0.1219960475336847,120.8852243423462,,False
PETS_U_BF_EAA_DAA,2,100000,context_fid,0.0,0.749455309014324,1.4659037590026855,166.65625,False
PETS_U_BF_EAA_DAA,2,100000,context_fid,123.0,0.7283259934920484,1.5340123176574707,166.65625,False
PETS_U_BF_EAA_DAA,2,100000,context_fid,42.0,0.8914956213180788,1.4918560981750488,166.65625,False
PETS_U_BF_EAA_DAA,2,100000,correlation_score,,0.0760539397597312,0.13226318359375,0.0,False
PETS_U_BF_EAA_DAA,2,100000,discriminative_score,0.0,0.1213414634146341,59.861602783203125,,False
PETS_U_BF_EAA_DAA,2,100000,discriminative_score,123.0,0.0945121951219511,58.872031688690186,,False
PETS_U_BF_EAA_DAA,2,100000,discriminative_score,42.0,0.1274390243902439,59.42579507827759,,False
PETS_U_BF_EAA_DAA,2,100000,predictive_score,0.0,0.1101234272591682,118.91635823249815,,False
PETS_U_BF_EAA_DAA,2,100000,predictive_score,123.0,0.1172565738816047,122.60626006126404,,False
PETS_U_BF_EAA_DAA,2,100000,predictive_score,42.0,0.1203366644604102,119.40311002731325,,False
PETS_U_BF_EAA_DAA,2,100001,context_fid,0.0,0.8059354749464408,1.7543485164642334,166.65625,False
PETS_U_BF_EAA_DAA,2,100001,context_fid,123.0,0.7898529472545635,2.542612314224243,166.65625,False
PETS_U_BF_EAA_DAA,2,100001,context_fid,42.0,0.9655184662799844,1.601083517074585,166.65625,False
PETS_U_BF_EAA_DAA,2,100001,correlation_score,,0.0782580599188804,0.3313791751861572,0.0,False
PETS_U_BF_EAA_DAA,2,100001,discriminative_score,0.0,0.099390243902439,59.428300619125366,,False
PETS_U_BF_EAA_DAA,2,100001,discriminative_score,123.0,0.0969512195121951,59.70686483383179,,False
PETS_U_BF_EAA_DAA,2,100001,discriminative_score,42.0,0.1451219512195122,59.847230434417725,,False
PETS_U_BF_EAA_DAA,2,100001,predictive_score,0.0,0.1103222911467582,120.2523581981659,,False
PETS_U_BF_EAA_DAA,2,100001,predictive_score,123.0,0.1248200264340084,121.12751722335815,,False
PETS_U_BF_EAA_DAA,2,100001,predictive_score,42.0,0.1221252006921531,121.29609036445618,,False
PETS_U_BF_EAA_DAA,2,100002,context_fid,0.0,0.7545103265972322,1.7817835807800293,166.65625,False
PETS_U_BF_EAA_DAA,2,100002,context_fid,123.0,0.7385576048408664,2.41735577583313,166.65625,False
PETS_U_BF_EAA_DAA,2,100002,context_fid,42.0,0.8996123956551823,2.540926456451416,166.65625,False
PETS_U_BF_EAA_DAA,2,100002,correlation_score,,0.0760104283690452,0.3557476997375488,0.0,False
PETS_U_BF_EAA_DAA,2,100002,discriminative_score,0.0,0.1335365853658536,59.99446940422058,,False
PETS_U_BF_EAA_DAA,2,100002,discriminative_score,123.0,0.1323170731707317,59.35649394989014,,False
PETS_U_BF_EAA_DAA,2,100002,discriminative_score,42.0,0.1579268292682927,59.72897434234619,,False
PETS_U_BF_EAA_DAA,2,100002,predictive_score,0.0,0.1130752653434683,119.06871175765993,,False
PETS_U_BF_EAA_DAA,2,100002,predictive_score,123.0,0.1360164224424807,122.58454465866087,,False
PETS_U_BF_EAA_DAA,2,100002,predictive_score,42.0,0.1213617298089957,121.02924752235413,,False
PETS_U_BF_EAA_DAA,2,100003,context_fid,0.0,0.7565183942944784,2.2916431427001958,166.65625,False
PETS_U_BF_EAA_DAA,2,100003,context_fid,123.0,0.7487378532382892,2.5415148735046387,166.65625,False
PETS_U_BF_EAA_DAA,2,100003,context_fid,42.0,0.9051058746533698,2.5796000957489014,166.65625,False
PETS_U_BF_EAA_DAA,2,100003,correlation_score,,0.0717455968260765,1.061072587966919,0.0,False
PETS_U_BF_EAA_DAA,2,100003,discriminative_score,0.0,0.125,59.62934374809265,,False
PETS_U_BF_EAA_DAA,2,100003,discriminative_score,123.0,0.1536585365853658,59.64446258544922,,False
PETS_U_BF_EAA_DAA,2,100003,discriminative_score,42.0,0.1512195121951219,59.49186587333679,,False
PETS_U_BF_EAA_DAA,2,100003,predictive_score,0.0,0.1101663264457784,122.20066618919373,,False
PETS_U_BF_EAA_DAA,2,100003,predictive_score,123.0,0.1191879790949315,122.51919555664062,,False
PETS_U_BF_EAA_DAA,2,100003,predictive_score,42.0,0.1197395825183775,117.78019261360168,,False
PETS_U_BF_EAA_DAA,2,100004,context_fid,0.0,0.8003901538782472,2.873831033706665,166.65625,False
PETS_U_BF_EAA_DAA,2,100004,context_fid,123.0,0.7748667216768286,2.9788317680358887,166.65625,False
PETS_U_BF_EAA_DAA,2,100004,context_fid,42.0,0.955226045091629,3.031745433807373,166.65625,False
PETS_U_BF_EAA_DAA,2,100004,correlation_score,,0.0718970745801925,1.4098403453826904,0.0,False
PETS_U_BF_EAA_DAA,2,100004,discriminative_score,0.0,0.1323170731707317,59.4454071521759,,False
PETS_U_BF_EAA_DAA,2,100004,discriminative_score,123.0,0.098780487804878,59.64606952667236,,False
PETS_U_BF_EAA_DAA,2,100004,discriminative_score,42.0,0.1268292682926829,59.65159869194031,,False
PETS_U_BF_EAA_DAA,2,100004,predictive_score,0.0,0.1092115218157232,120.16496419906616,,False
PETS_U_BF_EAA_DAA,2,100004,predictive_score,123.0,0.1216573423116642,121.07787156105042,,False
PETS_U_BF_EAA_DAA,2,100004,predictive_score,42.0,0.1199903945262121,120.22147798538208,,False
PETS_U_BF_EAA_DAA,42,100000,context_fid,0.0,0.7773055121881377,3.17795991897583,166.65625,False
PETS_U_BF_EAA_DAA,42,100000,context_fid,123.0,0.7830539484779083,2.8721535205841064,166.65625,False
PETS_U_BF_EAA_DAA,42,100000,context_fid,42.0,0.9147563110103264,2.8716206550598145,166.65625,False
PETS_U_BF_EAA_DAA,42,100000,correlation_score,,0.0737518891692161,1.5529215335845947,0.0,False
PETS_U_BF_EAA_DAA,42,100000,discriminative_score,0.0,0.1274390243902439,59.682682275772095,,False
PETS_U_BF_EAA_DAA,42,100000,discriminative_score,123.0,0.1073170731707316,60.72527551651001,,False
PETS_U_BF_EAA_DAA,42,100000,discriminative_score,42.0,0.1140243902439024,59.66445136070252,,False
PETS_U_BF_EAA_DAA,42,100000,predictive_score,0.0,0.1105940175198156,122.5666046142578,,False
PETS_U_BF_EAA_DAA,42,100000,predictive_score,123.0,0.1177598747763113,112.8329005241394,,False
PETS_U_BF_EAA_DAA,42,100000,predictive_score,42.0,0.1206947213975127,122.34573912620544,,False
PETS_U_BF_EAA_DAA,42,100001,context_fid,0.0,0.8196909053268778,2.793365240097046,166.65625,False
PETS_U_BF_EAA_DAA,42,100001,context_fid,123.0,0.825214964603654,2.9186737537384038,166.65625,False
PETS_U_BF_EAA_DAA,42,100001,context_fid,42.0,0.9666243138375674,2.92953896522522,166.65625,False
PETS_U_BF_EAA_DAA,42,100001,correlation_score,,0.0762622877955436,1.582947015762329,0.0,False
PETS_U_BF_EAA_DAA,42,100001,discriminative_score,0.0,0.1378048780487805,59.587127447128296,,False
PETS_U_BF_EAA_DAA,42,100001,discriminative_score,123.0,0.1207317073170731,60.07703709602356,,False
PETS_U_BF_EAA_DAA,42,100001,discriminative_score,42.0,0.1201219512195121,60.65920853614807,,False
PETS_U_BF_EAA_DAA,42,100001,predictive_score,0.0,0.1102792578108164,123.48003602027892,,False
PETS_U_BF_EAA_DAA,42,100001,predictive_score,123.0,0.1107784236596671,121.36521911621094,,False
PETS_U_BF_EAA_DAA,42,100001,predictive_score,42.0,0.1216272810538612,122.79915261268616,,False
PETS_U_BF_EAA_DAA,42,100002,context_fid,0.0,0.7696591423994031,3.00480055809021,166.65625,False
PETS_U_BF_EAA_DAA,42,100002,context_fid,123.0,0.7801869918213589,3.0497117042541504,166.65625,False
PETS_U_BF_EAA_DAA,42,100002,context_fid,42.0,0.9088683586875704,3.1476728916168213,166.65625,False
PETS_U_BF_EAA_DAA,42,100002,correlation_score,,0.0793437659740448,1.601024150848389,0.0,False
PETS_U_BF_EAA_DAA,42,100002,discriminative_score,0.0,0.1408536585365853,59.491490602493286,,False
PETS_U_BF_EAA_DAA,42,100002,discriminative_score,123.0,0.1420731707317073,60.7799129486084,,False
PETS_U_BF_EAA_DAA,42,100002,discriminative_score,42.0,0.1347560975609756,59.73504281044006,,False
PETS_U_BF_EAA_DAA,42,100002,predictive_score,0.0,0.1114949005859671,116.4822416305542,,False
PETS_U_BF_EAA_DAA,42,100002,predictive_score,123.0,0.114008624409962,120.99969959259032,,False
PETS_U_BF_EAA_DAA,42,100002,predictive_score,42.0,0.1207952598765587,121.2136595249176,,False
PETS_U_BF_EAA_DAA,42,100003,context_fid,0.0,0.7729273401194331,3.0606343746185303,166.65625,False
PETS_U_BF_EAA_DAA,42,100003,context_fid,123.0,0.7872024271024378,2.600233554840088,166.65625,False
PETS_U_BF_EAA_DAA,42,100003,context_fid,42.0,0.9106313898795544,2.470249652862549,166.65625,False
PETS_U_BF_EAA_DAA,42,100003,correlation_score,,0.0758083537220954,1.6273870468139648,0.0,False
PETS_U_BF_EAA_DAA,42,100003,discriminative_score,0.0,0.1317073170731707,59.6261727809906,,False
PETS_U_BF_EAA_DAA,42,100003,discriminative_score,123.0,0.1426829268292683,60.61778545379639,,False
PETS_U_BF_EAA_DAA,42,100003,discriminative_score,42.0,0.1426829268292683,60.798322439193726,,False
PETS_U_BF_EAA_DAA,42,100003,predictive_score,0.0,0.1100733673156355,121.22106528282166,,False
PETS_U_BF_EAA_DAA,42,100003,predictive_score,123.0,0.114648864414903,116.6595664024353,,False
PETS_U_BF_EAA_DAA,42,100003,predictive_score,42.0,0.1198616764083908,122.30619955062866,,False
PETS_U_BF_EAA_DAA,42,100004,context_fid,0.0,0.8093572802658218,3.1901345252990723,166.65625,False
PETS_U_BF_EAA_DAA,42,100004,context_fid,123.0,0.8111623726486178,2.99710750579834,166.65625,False
PETS_U_BF_EAA_DAA,42,100004,context_fid,42.0,0.9557765077239304,2.7701127529144287,166.65625,False
PETS_U_BF_EAA_DAA,42,100004,correlation_score,,0.0689167007803917,1.6051089763641355,0.0,False
PETS_U_BF_EAA_DAA,42,100004,discriminative_score,0.0,0.1548780487804878,60.77437877655029,,False
