system,model_seed,reverse_region,timestep,call_index,site,operation,anchor_weight_mass,complement_weight_mass,anchor_norm,complement_residual_norm,fraction_projected,near_zero_skip_fraction,pre_projection_cosine,post_projection_cosine,removed_opposing_norm_ratio,removed_opposing_energy_ratio,retained_complement_norm,full_to_aa_delta_norm,aa_to_fa_delta_norm,effective_branch_count,maximum_weight,top1_top2_margin,dominant_period,active_period_count,decomposition_identity_max_abs_error,maximum_post_projection_violation
PETS_U_BF_EAA_DFULL,0,middle,250,0,encoder,ANTI_ANCHOR,0.5706952018663287,0.4293047913815826,7.682003851456102,1.3075371405320766,0.9033203125,0.0,-0.5605323371715301,0.0207483041534492,0.5812806292551613,0.4279041318543962,0.912371180491391,0.7904805698258563,0.912371180491391,2.852416690438986,0.5660284487530589,0.3983802977018058,24.71875,7.0,8.195638656616212e-08,2.384185791015625e-07
PETS_U_BF_EAA_DFULL,0,middle,250,0,decoder,FULL,0.9821887593716384,0.017811239027651,1.885864943105844,0.0183529204979038,0.0,0.0,-0.6256015558236925,-0.6256015558236925,0.0,0.0,0.0183529204979038,0.0,0.0183529204979038,1.036852665245533,0.9821887593716384,0.9719157237559556,25.0,4.0,9.313225746154783e-10,0.21119025349617
PETS_U_BF_EFULL_DAA,0,middle,250,0,encoder,FULL,0.5706952018663287,0.4293047913815826,7.682003851456102,1.3075371405320766,0.0,0.0,-0.5605323371715301,-0.5605323371715301,0.0,0.0,1.3075371405320766,0.0,1.3075371405320766,2.852416690438986,0.5660284487530589,0.3983802977018058,24.71875,7.0,8.195638656616212e-08,40.47344207763672
PETS_U_BF_EFULL_DAA,0,middle,250,0,decoder,ANTI_ANCHOR,0.98177532851696,0.0182246720214607,1.89197155306465,0.0192021351189168,0.990234375,0.0,-0.6275166115755582,0.0008273131800153,0.6283436697903539,0.4372452983362495,0.0134242832225766,0.0127867135751347,0.0134242832225766,1.0377365425229073,0.98177532851696,0.9712105244398116,25.0,4.0,1.164153218269348e-09,1.862645149230957e-09
PETS_U_BF_EAA_DAA,0,middle,250,0,encoder,ANTI_ANCHOR,0.5706952018663287,0.4293047913815826,7.682003851456102,1.3075371405320766,0.9033203125,0.0,-0.5605323371715301,0.0207483041534492,0.5812806292551613,0.4279041318543962,0.912371180491391,0.7904805698258563,0.912371180491391,2.852416690438986,0.5660284487530589,0.3983802977018058,24.71875,7.0,8.195638656616212e-08,2.384185791015625e-07
PETS_U_BF_EAA_DAA,0,middle,250,0,decoder,ANTI_ANCHOR,0.9821887593716384,0.017811239027651,1.885864943105844,0.0183529204979038,0.989990234375,0.0,-0.6256015558236925,0.0008432234460621,0.6264445179268989,0.4346708938395985,0.0129004095882692,0.0121564746734299,0.0129004095882692,1.036852665245533,0.9821887593716384,0.9719157237559556,25.0,4.0,9.313225746154783e-10,9.313225746154783e-10
PETS_U_BF_EFULL_DFULL,0,clean,0,0,encoder,FULL,0.5982196982949972,0.4017803035676479,2.839495307795005,0.4946903989766724,0.0,0.0,-0.6686981374453254,-0.6686981374453254,0.0,0.0,0.4946903989766724,0.0,0.4946903989766724,2.59923255443573,0.5855547869578004,0.4362303642556071,31.4375,7.0,2.2351741790771484e-08,5.070730209350586
PETS_U_BF_EFULL_DFULL,0,clean,0,0,decoder,FULL,0.7527734022587538,0.2472266005352139,1.3406595530395862,0.1692413747696264,0.0,0.0,-0.7248001232255774,-0.7248001232255774,0.0,0.0,0.1692413747696264,0.0,0.1692413747696264,1.6584627889096737,0.7511083213612437,0.596162986010313,31.4375,4.0,1.1175870895385742e-08,0.7445734739303589
PETS_U_BF_EAA_DFULL,0,clean,0,0,encoder,ANTI_ANCHOR,0.5982196982949972,0.4017803035676479,2.839495307795005,0.4946903989766724,0.9072265625,0.0,-0.6686981374453254,0.0326118626217539,0.7013099838221706,0.5690277361582332,0.3060365442088368,0.3431505596664976,0.3060365442088368,2.59923255443573,0.5855547869578004,0.4362303642556071,31.4375,7.0,2.2351741790771484e-08,2.9802322387695312e-08
PETS_U_BF_EAA_DFULL,0,clean,0,0,decoder,FULL,0.7498258790001273,0.2501741298474371,1.3519505482399836,0.1717190091067095,0.0,0.0,-0.7256406444855656,-0.7256406444855656,0.0,0.0,0.1717190091067095,0.0,0.1717190091067095,1.6664468608796597,0.7481607971712947,0.591157428920269,31.4375,4.0,1.1175870895385742e-08,0.8142797946929932
PETS_U_BF_EFULL_DAA,0,clean,0,0,encoder,FULL,0.5982196982949972,0.4017803035676479,2.839495307795005,0.4946903989766724,0.0,0.0,-0.6686981374453254,-0.6686981374453254,0.0,0.0,0.4946903989766724,0.0,0.4946903989766724,2.59923255443573,0.5855547869578004,0.4362303642556071,31.4375,7.0,2.2351741790771484e-08,5.070730209350586
PETS_U_BF_EFULL_DAA,0,clean,0,0,decoder,ANTI_ANCHOR,0.7527734022587538,0.2472266005352139,1.3406595530395862,0.1692413747696264,0.9384765625,0.0,-0.7248001232255774,0.0155876112880441,0.7403877077222205,0.5996199875352879,0.1082524188850584,0.1135636116497949,0.1082524188850584,1.6584627889096737,0.7511083213612437,0.596162986010313,31.4375,4.0,1.1175870895385742e-08,7.450580596923828e-09
PETS_U_BF_EAA_DAA,0,clean,0,0,encoder,ANTI_ANCHOR,0.5982196982949972,0.4017803035676479,2.839495307795005,0.4946903989766724,0.9072265625,0.0,-0.6686981374453254,0.0326118626217539,0.7013099838221706,0.5690277361582332,0.3060365442088368,0.3431505596664976,0.3060365442088368,2.59923255443573,0.5855547869578004,0.4362303642556071,31.4375,7.0,2.2351741790771484e-08,2.9802322387695312e-08
PETS_U_BF_EAA_DAA,0,clean,0,0,decoder,ANTI_ANCHOR,0.7498258790001273,0.2501741298474371,1.3519505482399836,0.1717190091067095,0.9384765625,0.0,-0.7256406444855656,0.0155889471790789,0.7412295648273357,0.601349967444321,0.1091056309451232,0.1158940609766432,0.1091056309451232,1.6664468608796597,0.7481607971712947,0.591157428920269,31.4375,4.0,1.1175870895385742e-08,3.725290298461914e-09
PETS_U_BF_EFULL_DFULL,1,high_noise,490,0,encoder,FULL,0.6396041875705123,0.3603958166204393,4.485444622347131,0.966283550420485,0.0,0.0,-0.4507048300951304,-0.4507048300951304,0.0,0.0,0.966283550420485,0.0,0.966283550420485,2.32713495567441,0.6311099883168936,0.4432708821259439,27.75,5.0,5.960464477539064e-08,13.985458374023438
PETS_U_BF_EFULL_DFULL,1,high_noise,490,0,decoder,FULL,0.7300510937348008,0.2699489014048595,1.4792016113206046,0.2870297731637379,0.0,0.0,-0.4061286387029668,-0.4061286387029668,0.0,0.0,0.2870297731637379,0.0,0.2870297731637379,1.6566821783781052,0.7300510937348008,0.4890805371105671,21.0,6.0,2.2351741790771484e-08,1.753866195678711
PETS_U_BF_EAA_DFULL,1,high_noise,490,0,encoder,ANTI_ANCHOR,0.6396041875705123,0.3603958166204393,4.485444622347131,0.966283550420485,0.8994140625,0.0,-0.4507048300951304,0.0192309332876519,0.4699357560851585,0.2918165902171036,0.7999980246750056,0.4475235515979934,0.7999980246750056,2.32713495567441,0.6311099883168936,0.4432708821259439,27.75,5.0,5.960464477539064e-08,1.341104507446289e-07
PETS_U_BF_EAA_DFULL,1,high_noise,490,0,decoder,FULL,0.7323694489896297,0.2676305525383213,1.4792653649346903,0.2854462746080912,0.0,0.0,-0.4065323760949642,-0.4065323760949642,0.0,0.0,0.2854462746080912,0.0,0.2854462746080912,1.6516324393451214,0.7323694489896297,0.4932647123932838,21.0,6.0,2.2351741790771484e-08,1.76206374168396
PETS_U_BF_EFULL_DAA,1,high_noise,490,0,encoder,FULL,0.6396041875705123,0.3603958166204393,4.485444622347131,0.966283550420485,0.0,0.0,-0.4507048300951304,-0.4507048300951304,0.0,0.0,0.966283550420485,0.0,0.966283550420485,2.32713495567441,0.6311099883168936,0.4432708821259439,27.75,5.0,5.960464477539064e-08,13.985458374023438
PETS_U_BF_EFULL_DAA,1,high_noise,490,0,decoder,ANTI_ANCHOR,0.7300510937348008,0.2699489014048595,1.4792016113206046,0.2870297731637379,0.964599609375,0.0,-0.4061286387029668,0.0027738856370123,0.4089025082025728,0.2085533775899786,0.2517958609665811,0.1204081034358139,0.2517958609665811,1.6566821783781052,0.7300510937348008,0.4890805371105671,21.0,6.0,2.2351741790771484e-08,1.4901161193847656e-08
