system,spectral_fidelity_error,spectral_fidelity_error,period_histogram_jsd,period_histogram_jsd,amplitude_fidelity_error,amplitude_fidelity_error,slope_fidelity_error,slope_fidelity_error,curvature_fidelity_error,curvature_fidelity_error,turning_point_fidelity_error,turning_point_fidelity_error
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
DIFFTS_U_ORIGINAL,0.00135413569817266,0.0003031229246837976,0.03434746476647918,0.03477195391244872,0.0172550235721643,0.006093375715777598,0.007015775826471325,0.0014283183648312818,0.012125652636497992,0.001536172049342623,0.0876888463718821,0.01702594363152736
PETS_U_BF_ANTI_ANCHOR,0.001388567500328192,5.177256466661988e-05,0.014021561698312493,0.002420985020570427,0.01658239450890928,0.0011730418833701764,0.007071114969021328,0.00030713798632488144,0.01195715513041502,0.0006747502870564718,0.06878628339356577,0.006143086289483143
PETS_U_BF_FULL,0.001446602759099584,4.846426047905027e-05,0.01504979858600045,0.00220967738287017,0.016536188585219824,0.0010244997882465803,0.007750999592250432,0.00020681107950013997,0.012941381067217627,0.0004771192184788887,0.07035342261904762,0.0048429590327717245
